 u 116 - p 0.0  ::    0.0  /  180.0 :::: 
 u 117 - p 0.0  ::    0.0  /  179.0 :::: 
 u 118 - p 0.0  ::    0.0  /  178.0 :::: 
 u 119 - p 0.011235955056179775  ::    2.0  /  178.0 ::::  243 335
 u 120 - p 0.0  ::    0.0  /  178.0 :::: 
 u 121 - p 0.0  ::    0.0  /  178.0 :::: 
 u 122 - p 0.0  ::    0.0  /  178.0 :::: 
 u 123 - p 0.0  ::    0.0  /  177.0 :::: 
 u 124 - p 0.005649717514124294  ::    1.0  /  177.0 ::::  17
 u 125 - p 0.011363636363636364  ::    2.0  /  176.0 ::::  27 22
 u 126 - p 0.005681818181818182  ::    1.0  /  176.0 ::::  418
 u 127 - p 0.0  ::    0.0  /  175.0 :::: 
 u 128 - p 0.0  ::    0.0  /  174.0 :::: 
 u 129 - p 0.0  ::    0.0  /  173.0 :::: 
 u 130 - p 0.0  ::    0.0  /  171.0 :::: 
 u 131 - p 0.0  ::    0.0  /  171.0 :::: 
 u 132 - p 0.0  ::    0.0  /  171.0 :::: 
 u 133 - p 0.011764705882352941  ::    2.0  /  170.0 ::::  17 16
 u 134 - p 0.0058823529411764705  ::    1.0  /  170.0 ::::  204
 u 135 - p 0.0  ::    0.0  /  169.0 :::: 
 u 136 - p 0.0  ::    0.0  /  168.0 :::: 
 u 137 - p 0.0  ::    0.0  /  168.0 :::: 
 u 138 - p 0.011976047904191617  ::    2.0  /  167.0 ::::  14 15
 u 139 - p 0.0  ::    0.0  /  167.0 :::: 
 u 140 - p 0.0  ::    0.0  /  166.0 :::: 
 u 141 - p 0.0  ::    0.0  /  166.0 :::: 
 u 142 - p 0.006024096385542169  ::    1.0  /  166.0 ::::  17
 u 143 - p 0.0  ::    0.0  /  166.0 :::: 
 u 144 - p 0.0  ::    0.0  /  165.0 :::: 
 u 145 - p 0.006060606060606061  ::    1.0  /  165.0 ::::  281
 u 146 - p 0.0  ::    0.0  /  165.0 :::: 
 u 147 - p 0.0  ::    0.0  /  164.0 :::: 
 u 148 - p 0.0  ::    0.0  /  162.0 :::: 
 u 149 - p 0.0  ::    0.0  /  162.0 :::: 
 u 150 - p 0.006211180124223602  ::    1.0  /  161.0 ::::  418
 u 151 - p 0.006211180124223602  ::    1.0  /  161.0 ::::  62
 u 152 - p 0.0  ::    0.0  /  161.0 :::: 
 u 153 - p 0.00625  ::    1.0  /  160.0 ::::  28
 u 154 - p 0.00625  ::    1.0  /  160.0 ::::  15
 u 155 - p 0.0  ::    0.0  /  158.0 :::: 
 u 156 - p 0.0  ::    0.0  /  158.0 :::: 
 u 157 - p 0.0  ::    0.0  /  157.0 :::: 
 u 158 - p 0.0  ::    0.0  /  157.0 :::: 
 u 159 - p 0.0  ::    0.0  /  157.0 :::: 
 u 160 - p 0.00641025641025641  ::    1.0  /  156.0 ::::  36
 u 161 - p 0.0  ::    0.0  /  155.0 :::: 
 u 162 - p 0.0  ::    0.0  /  155.0 :::: 
 u 163 - p 0.0  ::    0.0  /  154.0 :::: 
 u 164 - p 0.0  ::    0.0  /  154.0 :::: 
 u 165 - p 0.006535947712418301  ::    1.0  /  153.0 ::::  15
 u 166 - p 0.006578947368421052  ::    1.0  /  152.0 ::::  921
 u 167 - p 0.0  ::    0.0  /  152.0 :::: 
 u 168 - p 0.0  ::    0.0  /  151.0 :::: 
 u 169 - p 0.006711409395973154  ::    1.0  /  149.0 ::::  14
 u 170 - p 0.0  ::    0.0  /  149.0 :::: 
 u 171 - p 0.0  ::    0.0  /  148.0 :::: 
 u 172 - p 0.0  ::    0.0  /  148.0 :::: 
 u 173 - p 0.006802721088435374  ::    1.0  /  147.0 ::::  3088
 u 174 - p 0.0  ::    0.0  /  147.0 :::: 
 u 175 - p 0.0  ::    0.0  /  147.0 :::: 
 u 176 - p 0.006802721088435374  ::    1.0  /  147.0 ::::  135
 u 177 - p 0.0  ::    0.0  /  147.0 :::: 
 u 178 - p 0.00684931506849315  ::    1.0  /  146.0 ::::  5
 u 179 - p 0.00684931506849315  ::    1.0  /  146.0 ::::  335
 u 180 - p 0.0  ::    0.0  /  145.0 :::: 
 u 181 - p 0.0  ::    0.0  /  144.0 :::: 
 u 182 - p 0.0  ::    0.0  /  144.0 :::: 
 u 183 - p 0.006993006993006993  ::    1.0  /  143.0 ::::  14
 u 184 - p 0.0  ::    0.0  /  142.0 :::: 
 u 185 - p 0.0  ::    0.0  /  142.0 :::: 
 u 186 - p 0.0  ::    0.0  /  142.0 :::: 
 u 187 - p 0.0  ::    0.0  /  142.0 :::: 
 u 188 - p 0.0  ::    0.0  /  141.0 :::: 
 u 189 - p 0.014184397163120567  ::    2.0  /  141.0 ::::  14 22
 u 190 - p 0.0  ::    0.0  /  140.0 :::: 
 u 191 - p 0.0  ::    0.0  /  139.0 :::: 
 u 192 - p 0.007194244604316547  ::    1.0  /  139.0 ::::  1199
 u 193 - p 0.0  ::    0.0  /  138.0 :::: 
 u 194 - p 0.0  ::    0.0  /  138.0 :::: 
 u 195 - p 0.0  ::    0.0  /  138.0 :::: 
 u 196 - p 0.007246376811594203  ::    1.0  /  138.0 ::::  294
 u 197 - p 0.0  ::    0.0  /  137.0 :::: 
 u 198 - p 0.0  ::    0.0  /  137.0 :::: 
 u 199 - p 0.0  ::    0.0  /  137.0 :::: 
 u 200 - p 0.0  ::    0.0  /  137.0 :::: 
 u 201 - p 0.0  ::    0.0  /  137.0 :::: 
 u 202 - p 0.0  ::    0.0  /  137.0 :::: 
 u 203 - p 0.0  ::    0.0  /  137.0 :::: 
 u 204 - p 0.0  ::    0.0  /  137.0 :::: 
 u 205 - p 0.0  ::    0.0  /  137.0 :::: 
 u 206 - p 0.0  ::    0.0  /  137.0 :::: 
 u 207 - p 0.0  ::    0.0  /  137.0 :::: 
 u 208 - p 0.0  ::    0.0  /  137.0 :::: 
 u 209 - p 0.0  ::    0.0  /  137.0 :::: 
 u 210 - p 0.0  ::    0.0  /  137.0 :::: 
 u 211 - p 0.0  ::    0.0  /  137.0 :::: 
 u 212 - p 0.0  ::    0.0  /  137.0 :::: 
 u 213 - p 0.0  ::    0.0  /  137.0 :::: 
 u 214 - p 0.0  ::    0.0  /  137.0 :::: 
 u 215 - p 0.0  ::    0.0  /  137.0 :::: 
 u 216 - p 0.0  ::    0.0  /  137.0 :::: 
 u 217 - p 0.0  ::    0.0  /  137.0 :::: 
 u 218 - p 0.0  ::    0.0  /  137.0 :::: 
 u 219 - p 0.0  ::    0.0  /  137.0 :::: 
 u 220 - p 0.0  ::    0.0  /  137.0 :::: 
 u 221 - p 0.0  ::    0.0  /  137.0 :::: 
 u 222 - p 0.0  ::    0.0  /  137.0 :::: 
 u 223 - p 0.0  ::    0.0  /  137.0 :::: 
 u 224 - p 0.0  ::    0.0  /  137.0 :::: 
 u 225 - p 0.0  ::    0.0  /  137.0 :::: 
 u 226 - p 0.0  ::    0.0  /  137.0 :::: 
 u 227 - p 0.0  ::    0.0  /  137.0 :::: 
 u 228 - p 0.0  ::    0.0  /  137.0 :::: 
 u 229 - p 0.0  ::    0.0  /  137.0 :::: 
 u 230 - p 0.0  ::    0.0  /  137.0 :::: 
 u 231 - p 0.0  ::    0.0  /  137.0 :::: 
 u 232 - p 0.0  ::    0.0  /  137.0 :::: 
 u 233 - p 0.0  ::    0.0  /  137.0 :::: 
 u 234 - p 0.0  ::    0.0  /  137.0 :::: 
 u 235 - p 0.0  ::    0.0  /  137.0 :::: 
 u 236 - p 0.014705882352941176  ::    2.0  /  136.0 ::::  27 28
 u 237 - p 0.0  ::    0.0  /  136.0 :::: 
 u 238 - p 0.007352941176470588  ::    1.0  /  136.0 ::::  62
 u 239 - p 0.007352941176470588  ::    1.0  /  136.0 ::::  17
 u 240 - p 0.014705882352941176  ::    2.0  /  136.0 ::::  418 95
 u 241 - p 0.0  ::    0.0  /  135.0 :::: 
 u 242 - p 0.0  ::    0.0  /  135.0 :::: 
 u 243 - p 0.0  ::    0.0  /  133.0 :::: 
 u 244 - p 0.0  ::    0.0  /  133.0 :::: 
 u 245 - p 0.0  ::    0.0  /  133.0 :::: 
 u 246 - p 0.0  ::    0.0  /  132.0 :::: 
 u 247 - p 0.0  ::    0.0  /  131.0 :::: 
 u 248 - p 0.0  ::    0.0  /  131.0 :::: 
 u 249 - p 0.007633587786259542  ::    1.0  /  131.0 ::::  436
 u 250 - p 0.015267175572519083  ::    2.0  /  131.0 ::::  14 15
 u 251 - p 0.0  ::    0.0  /  130.0 :::: 
 u 252 - p 0.0  ::    0.0  /  130.0 :::: 
 u 253 - p 0.007751937984496124  ::    1.0  /  129.0 ::::  230
 u 254 - p 0.0  ::    0.0  /  129.0 :::: 
 u 255 - p 0.015625  ::    2.0  /  128.0 ::::  283 281
 u 256 - p 0.0078125  ::    1.0  /  128.0 ::::  767
 u 257 - p 0.0078125  ::    1.0  /  128.0 ::::  120
 u 258 - p 0.0  ::    0.0  /  128.0 :::: 
 u 259 - p 0.0  ::    0.0  /  128.0 :::: 
 u 260 - p 0.0  ::    0.0  /  128.0 :::: 
 u 261 - p 0.0  ::    0.0  /  127.0 :::: 
 u 262 - p 0.0  ::    0.0  /  127.0 :::: 
 u 263 - p 0.0  ::    0.0  /  127.0 :::: 
 u 264 - p 0.007874015748031496  ::    1.0  /  127.0 ::::  226
 u 265 - p 0.007936507936507936  ::    1.0  /  126.0 ::::  10539
 u 266 - p 0.007936507936507936  ::    1.0  /  126.0 ::::  380
 u 267 - p 0.0  ::    0.0  /  126.0 :::: 
 u 268 - p 0.0  ::    0.0  /  126.0 :::: 
 u 269 - p 0.008  ::    1.0  /  125.0 ::::  142
 u 270 - p 0.016  ::    2.0  /  125.0 ::::  68 76
 u 271 - p 0.008  ::    1.0  /  125.0 ::::  247
 u 272 - p 0.0  ::    0.0  /  125.0 :::: 
 u 273 - p 0.0  ::    0.0  /  125.0 :::: 
 u 274 - p 0.008  ::    1.0  /  125.0 ::::  672
 u 275 - p 0.0  ::    0.0  /  125.0 :::: 
 u 276 - p 0.0  ::    0.0  /  124.0 :::: 
 u 277 - p 0.008064516129032258  ::    1.0  /  124.0 ::::  14
 u 278 - p 0.008130081300813009  ::    1.0  /  123.0 ::::  1240
 u 279 - p 0.0  ::    0.0  /  123.0 :::: 
 u 280 - p 0.024390243902439025  ::    3.0  /  123.0 ::::  28 14 27
 u 281 - p 0.0  ::    0.0  /  122.0 :::: 
 u 282 - p 0.0  ::    0.0  /  122.0 :::: 
 u 283 - p 0.008333333333333333  ::    1.0  /  120.0 ::::  418
 u 284 - p 0.0  ::    0.0  /  120.0 :::: 
 u 285 - p 0.0  ::    0.0  /  120.0 :::: 
 u 286 - p 0.008333333333333333  ::    1.0  /  120.0 ::::  2
 u 287 - p 0.0  ::    0.0  /  119.0 :::: 
 u 288 - p 0.008403361344537815  ::    1.0  /  119.0 ::::  17
 u 289 - p 0.0  ::    0.0  /  118.0 :::: 
 u 290 - p 0.01694915254237288  ::    2.0  /  118.0 ::::  47 43
 u 291 - p 0.00847457627118644  ::    1.0  /  118.0 ::::  98
 u 292 - p 0.00847457627118644  ::    1.0  /  118.0 ::::  27
 u 293 - p 0.017094017094017096  ::    2.0  /  117.0 ::::  120 76
 u 294 - p 0.0  ::    0.0  /  117.0 :::: 
 u 295 - p 0.0  ::    0.0  /  117.0 :::: 
 u 296 - p 0.0  ::    0.0  /  117.0 :::: 
 u 297 - p 0.0  ::    0.0  /  116.0 :::: 
 u 298 - p 0.0  ::    0.0  /  116.0 :::: 
 u 299 - p 0.0  ::    0.0  /  116.0 :::: 
 u 300 - p 0.008620689655172414  ::    1.0  /  116.0 ::::  521
 u 301 - p 0.0  ::    0.0  /  116.0 :::: 
 u 302 - p 0.008695652173913044  ::    1.0  /  115.0 ::::  1648
 u 303 - p 0.008695652173913044  ::    1.0  /  115.0 ::::  135
 u 304 - p 0.0  ::    0.0  /  115.0 :::: 
 u 305 - p 0.008695652173913044  ::    1.0  /  115.0 ::::  1199
 u 306 - p 0.0  ::    0.0  /  115.0 :::: 
 u 307 - p 0.0  ::    0.0  /  115.0 :::: 
 u 308 - p 0.008695652173913044  ::    1.0  /  115.0 ::::  120
 u 309 - p 0.0  ::    0.0  /  115.0 :::: 
 u 310 - p 0.0  ::    0.0  /  115.0 :::: 
 u 311 - p 0.0  ::    0.0  /  114.0 :::: 
 u 312 - p 0.017543859649122806  ::    2.0  /  114.0 ::::  120 76
 u 313 - p 0.008771929824561403  ::    1.0  /  114.0 ::::  250
 u 314 - p 0.0  ::    0.0  /  114.0 :::: 
 u 315 - p 0.008849557522123894  ::    1.0  /  113.0 ::::  28
 u 316 - p 0.008849557522123894  ::    1.0  /  113.0 ::::  76
 u 317 - p 0.0  ::    0.0  /  113.0 :::: 
 u 318 - p 0.0  ::    0.0  /  113.0 :::: 
 u 319 - p 0.017699115044247787  ::    2.0  /  113.0 ::::  76 120
 u 320 - p 0.0  ::    0.0  /  113.0 :::: 
 u 321 - p 0.0  ::    0.0  /  113.0 :::: 
 u 322 - p 0.0  ::    0.0  /  113.0 :::: 
 u 323 - p 0.0  ::    0.0  /  112.0 :::: 
 u 324 - p 0.026785714285714284  ::    3.0  /  112.0 ::::  27 47 28
 u 325 - p 0.008928571428571428  ::    1.0  /  112.0 ::::  10539
 u 326 - p 0.0  ::    0.0  /  112.0 :::: 
 u 327 - p 0.0  ::    0.0  /  112.0 :::: 
 u 328 - p 0.0  ::    0.0  /  111.0 :::: 
 u 329 - p 0.0  ::    0.0  /  111.0 :::: 
 u 330 - p 0.009009009009009009  ::    1.0  /  111.0 ::::  63
 u 331 - p 0.0  ::    0.0  /  111.0 :::: 
 u 332 - p 0.009009009009009009  ::    1.0  /  111.0 ::::  4179
 u 333 - p 0.0  ::    0.0  /  110.0 :::: 
 u 334 - p 0.01818181818181818  ::    2.0  /  110.0 ::::  15 2
 u 335 - p 0.00909090909090909  ::    1.0  /  110.0 ::::  2493
 u 336 - p 0.0  ::    0.0  /  110.0 :::: 
 u 337 - p 0.009174311926605505  ::    1.0  /  109.0 ::::  22
 u 338 - p 0.0  ::    0.0  /  109.0 :::: 
 u 339 - p 0.01834862385321101  ::    2.0  /  109.0 ::::  17 16
 u 340 - p 0.0  ::    0.0  /  109.0 :::: 
 u 341 - p 0.018518518518518517  ::    2.0  /  108.0 ::::  767 3088
 u 342 - p 0.0  ::    0.0  /  108.0 :::: 
 u 343 - p 0.009259259259259259  ::    1.0  /  108.0 ::::  501
 u 344 - p 0.009259259259259259  ::    1.0  /  108.0 ::::  243
 u 345 - p 0.0  ::    0.0  /  108.0 :::: 
 u 346 - p 0.0  ::    0.0  /  108.0 :::: 
 u 347 - p 0.0  ::    0.0  /  108.0 :::: 
 u 348 - p 0.0  ::    0.0  /  107.0 :::: 
 u 349 - p 0.0  ::    0.0  /  107.0 :::: 
 u 350 - p 0.009345794392523364  ::    1.0  /  107.0 ::::  426
 u 351 - p 0.0  ::    0.0  /  106.0 :::: 
 u 352 - p 0.018867924528301886  ::    2.0  /  106.0 ::::  418 15
 u 353 - p 0.009433962264150943  ::    1.0  /  106.0 ::::  453
 u 354 - p 0.009433962264150943  ::    1.0  /  106.0 ::::  128
 u 355 - p 0.0  ::    0.0  /  105.0 :::: 
 u 356 - p 0.01904761904761905  ::    2.0  /  105.0 ::::  1669 684
 u 357 - p 0.0  ::    0.0  /  105.0 :::: 
 u 358 - p 0.01904761904761905  ::    2.0  /  105.0 ::::  701 211
 u 359 - p 0.009615384615384616  ::    1.0  /  104.0 ::::  55
 u 360 - p 0.009615384615384616  ::    1.0  /  104.0 ::::  47
 u 361 - p 0.009615384615384616  ::    1.0  /  104.0 ::::  47
 u 362 - p 0.0  ::    0.0  /  103.0 :::: 
 u 363 - p 0.0  ::    0.0  /  103.0 :::: 
 u 364 - p 0.009708737864077669  ::    1.0  /  103.0 ::::  701
 u 365 - p 0.0  ::    0.0  /  103.0 :::: 
 u 366 - p 0.009708737864077669  ::    1.0  /  103.0 ::::  17
 u 367 - p 0.0  ::    0.0  /  103.0 :::: 
 u 368 - p 0.0  ::    0.0  /  103.0 :::: 
 u 369 - p 0.009708737864077669  ::    1.0  /  103.0 ::::  17
 u 370 - p 0.0  ::    0.0  /  102.0 :::: 
 u 371 - p 0.0  ::    0.0  /  102.0 :::: 
 u 372 - p 0.0196078431372549  ::    2.0  /  102.0 ::::  42 477
 u 373 - p 0.009900990099009901  ::    1.0  /  101.0 ::::  14
 u 374 - p 0.0  ::    0.0  /  101.0 :::: 
 u 375 - p 0.0  ::    0.0  /  101.0 :::: 
 u 376 - p 0.0  ::    0.0  /  101.0 :::: 
 u 377 - p 0.0  ::    0.0  /  101.0 :::: 
 u 378 - p 0.0297029702970297  ::    3.0  /  101.0 ::::  17 28 16
 u 379 - p 0.0  ::    0.0  /  101.0 :::: 
 u 380 - p 0.0  ::    0.0  /  101.0 :::: 
 u 381 - p 0.0  ::    0.0  /  100.0 :::: 
 u 382 - p 0.0  ::    0.0  /  100.0 :::: 
 u 383 - p 0.01  ::    1.0  /  100.0 ::::  195
 u 384 - p 0.01  ::    1.0  /  100.0 ::::  1199
 u 385 - p 0.0  ::    0.0  /  100.0 :::: 
 u 386 - p 0.0  ::    0.0  /  99.0 :::: 
 u 387 - p 0.010101010101010102  ::    1.0  /  99.0 ::::  294
 u 388 - p 0.0  ::    0.0  /  99.0 :::: 
 u 389 - p 0.0  ::    0.0  /  99.0 :::: 
 u 390 - p 0.0  ::    0.0  /  99.0 :::: 
 u 391 - p 0.0  ::    0.0  /  99.0 :::: 
 u 392 - p 0.01020408163265306  ::    1.0  /  98.0 ::::  28
 u 393 - p 0.0  ::    0.0  /  98.0 :::: 
 u 394 - p 0.0  ::    0.0  /  98.0 :::: 
 u 395 - p 0.0  ::    0.0  /  98.0 :::: 
 u 396 - p 0.01020408163265306  ::    1.0  /  98.0 ::::  50
 u 397 - p 0.01020408163265306  ::    1.0  /  98.0 ::::  791
 u 398 - p 0.0  ::    0.0  /  98.0 :::: 
 u 399 - p 0.01020408163265306  ::    1.0  /  98.0 ::::  644
 u 400 - p 0.0  ::    0.0  /  98.0 :::: 
 u 401 - p 0.02040816326530612  ::    2.0  /  98.0 ::::  17 16
 u 402 - p 0.0  ::    0.0  /  98.0 :::: 
 u 403 - p 0.02040816326530612  ::    2.0  /  98.0 ::::  15 43
 u 404 - p 0.0  ::    0.0  /  97.0 :::: 
 u 405 - p 0.010309278350515464  ::    1.0  /  97.0 ::::  107
 u 406 - p 0.020618556701030927  ::    2.0  /  97.0 ::::  546 642
 u 407 - p 0.0  ::    0.0  /  97.0 :::: 
 u 408 - p 0.010309278350515464  ::    1.0  /  97.0 ::::  14
 u 409 - p 0.0  ::    0.0  /  97.0 :::: 
 u 410 - p 0.0  ::    0.0  /  97.0 :::: 
 u 411 - p 0.010416666666666666  ::    1.0  /  96.0 ::::  68
 u 412 - p 0.010416666666666666  ::    1.0  /  96.0 ::::  2
 u 413 - p 0.0  ::    0.0  /  96.0 :::: 
 u 414 - p 0.020833333333333332  ::    2.0  /  96.0 ::::  16 17
 u 415 - p 0.0  ::    0.0  /  96.0 :::: 
 u 416 - p 0.0  ::    0.0  /  96.0 :::: 
 u 417 - p 0.010416666666666666  ::    1.0  /  96.0 ::::  68
 u 418 - p 0.010416666666666666  ::    1.0  /  96.0 ::::  68
 u 419 - p 0.0  ::    0.0  /  96.0 :::: 
 u 420 - p 0.010526315789473684  ::    1.0  /  95.0 ::::  135
 u 421 - p 0.0  ::    0.0  /  95.0 :::: 
 u 422 - p 0.010526315789473684  ::    1.0  /  95.0 ::::  62
 u 423 - p 0.0  ::    0.0  /  95.0 :::: 
 u 424 - p 0.010526315789473684  ::    1.0  /  95.0 ::::  418
 u 425 - p 0.0  ::    0.0  /  95.0 :::: 
 u 426 - p 0.010638297872340425  ::    1.0  /  94.0 ::::  14
 u 427 - p 0.02127659574468085  ::    2.0  /  94.0 ::::  14 23
 u 428 - p 0.0  ::    0.0  /  94.0 :::: 
 u 429 - p 0.0  ::    0.0  /  94.0 :::: 
 u 430 - p 0.010638297872340425  ::    1.0  /  94.0 ::::  701
 u 431 - p 0.010638297872340425  ::    1.0  /  94.0 ::::  701
 u 432 - p 0.0  ::    0.0  /  94.0 :::: 
 u 433 - p 0.0  ::    0.0  /  94.0 :::: 
 u 434 - p 0.031914893617021274  ::    3.0  /  94.0 ::::  767 501 250
 u 435 - p 0.010638297872340425  ::    1.0  /  94.0 ::::  230
 u 436 - p 0.0  ::    0.0  /  94.0 :::: 
